BusID,LAT,LON,Angle,Speed,Timestamp
BusID,LAT,LON,Angle,Speed,Timestamp
BusID,LAT,LON,Angle,Speed,Timestamp
BusID,LAT,LON,Angle,Speed,Timestamp
BusID,LAT,LON,Angle,Speed,Timestamp
BusID,LAT,LON,Angle,Speed,Timestamp
BusID,LAT,LON,Angle,Speed,Timestamp
150220445.0,12.978689,77.57186899999998,275.0,0.0,2016-07-01 00:00:00
150220445.0,12.978689,77.57186899999998,275.0,0.0,2016-07-01 00:00:10
150220445.0,12.978689,77.57186899999998,28.0,0.0,2016-07-01 00:00:19
150220445.0,12.978689,77.57186899999998,35.0,0.0,2016-07-01 00:00:29
150220445.0,12.978773,77.571861,15.0,0.0,2016-07-01 00:00:39
150220445.0,12.978774000000001,77.571861,11.0,0.0,2016-07-01 00:00:41
150220445.0,12.978789,77.571854,334.0,0.0,2016-07-01 00:00:51
150220445.0,12.978802,77.571846,332.0,0.0,2016-07-01 00:01:01
150220445.0,12.978814,77.571854,33.0,0.0,2016-07-01 00:01:10
150220445.0,12.978827,77.57186899999998,49.0,0.0,2016-07-01 00:01:20
150220445.0,12.97883,77.571884,103.0,0.0,2016-07-01 00:01:31
150220445.0,12.978817,77.571892,167.0,0.0,2016-07-01 00:01:41
150220445.0,12.978804,77.571892,178.0,0.0,2016-07-01 00:01:51
150220445.0,12.978793,77.571899,132.0,0.0,2016-07-01 00:02:01
150220445.0,12.978792,77.571915,86.0,0.0,2016-07-01 00:02:11
150220445.0,12.978800999999999,77.571922,33.0,0.0,2016-07-01 00:02:21
150220445.0,12.978806,77.571915,4.0,0.0,2016-07-01 00:02:31
150220445.0,12.978803,77.571915,4.0,0.0,2016-07-01 00:02:41
150220445.0,12.978798,77.571899,256.0,0.0,2016-07-01 00:02:51
150220445.0,12.978794,77.571861,259.0,0.0,2016-07-01 00:03:01
150220445.0,12.978792,77.571854,255.0,0.0,2016-07-01 00:03:11
150220445.0,12.978785,77.571854,255.0,0.0,2016-07-01 00:03:21
150220445.0,12.978777000000001,77.571854,150.0,0.0,2016-07-01 00:03:30
150220445.0,12.978767999999999,77.571861,136.0,0.0,2016-07-01 00:03:40
150220445.0,12.978757,77.571877,128.0,0.0,2016-07-01 00:03:50
150220445.0,12.978749,77.571884,138.0,0.0,2016-07-01 00:04:00
150220445.0,12.978744,77.571892,122.0,0.0,2016-07-01 00:04:10
150220445.0,12.97874,77.571899,114.0,0.0,2016-07-01 00:04:20
150220445.0,12.978736,77.571915,104.0,0.0,2016-07-01 00:04:30
150220445.0,12.978741000000001,77.571922,54.0,0.0,2016-07-01 00:04:40
150220445.0,12.978752,77.571938,60.0,0.0,2016-07-01 00:04:50
150220445.0,12.978764,77.57195300000002,53.0,0.0,2016-07-01 00:05:00
150220445.0,12.978773,77.57196,48.0,0.0,2016-07-01 00:05:10
150220445.0,12.978781,77.571968,18.0,0.0,2016-07-01 00:05:20
150220445.0,12.978796,77.57196,343.0,0.0,2016-07-01 00:05:30
150220445.0,12.978808,77.57196,345.0,0.0,2016-07-01 00:05:40
150220445.0,12.978828,77.57196,356.0,0.0,2016-07-01 00:05:50
150220445.0,12.978847,77.57196,352.0,0.0,2016-07-01 00:06:00
150220445.0,12.978856,77.57195300000002,351.0,0.0,2016-07-01 00:06:10
150220445.0,12.978860000000001,77.57195300000002,339.0,0.0,2016-07-01 00:06:19
150220445.0,12.978856,77.571945,231.0,0.0,2016-07-01 00:06:29
150220445.0,12.978848,77.571938,197.0,0.0,2016-07-01 00:06:39
150220445.0,12.978841000000001,77.57193000000002,235.0,0.0,2016-07-01 00:06:49
150220445.0,12.978837,77.571922,234.0,0.0,2016-07-01 00:06:59
150220445.0,12.978837,77.571915,234.0,0.0,2016-07-01 00:07:09
150220445.0,12.978837,77.571915,281.0,0.0,2016-07-01 00:07:19
150220445.0,12.978838,77.571907,281.0,0.0,2016-07-01 00:07:29
150220445.0,12.978837,77.571915,281.0,0.0,2016-07-01 00:07:39
150220445.0,12.978837,77.571907,281.0,0.0,2016-07-01 00:07:49
150220445.0,12.978837,77.571907,281.0,0.0,2016-07-01 00:08:09
150220445.0,12.978836,77.571907,281.0,0.0,2016-07-01 00:08:19
150220445.0,12.978836,77.571907,281.0,0.0,2016-07-01 00:08:39
150220445.0,12.978835,77.571907,281.0,0.0,2016-07-01 00:08:50
150220445.0,12.978833999999999,77.571907,281.0,0.0,2016-07-01 00:09:00
150220445.0,12.978833,77.571907,281.0,0.0,2016-07-01 00:09:09
150220445.0,12.978832,77.571907,281.0,0.0,2016-07-01 00:09:19
150220445.0,12.978831,77.571907,281.0,0.0,2016-07-01 00:09:29
150220445.0,12.97883,77.571907,281.0,0.0,2016-07-01 00:09:39
150220445.0,12.97883,77.571907,281.0,0.0,2016-07-01 00:09:49
150220445.0,12.978829,77.571907,281.0,0.0,2016-07-01 00:09:59
150220445.0,12.978828,77.571907,281.0,0.0,2016-07-01 00:10:09
150220445.0,12.978828,77.571907,281.0,0.0,2016-07-01 00:10:29
150220445.0,12.978827,77.571907,281.0,0.0,2016-07-01 00:10:39
150220445.0,12.978828,77.571907,281.0,0.0,2016-07-01 00:11:39
150220445.0,12.978828,77.571899,281.0,0.0,2016-07-01 00:11:48
150220445.0,12.978827,77.571899,281.0,0.0,2016-07-01 00:11:58
150220445.0,12.978827,77.571899,281.0,0.0,2016-07-01 00:12:08
150220445.0,12.978826,77.571899,281.0,0.0,2016-07-01 00:12:18
150220445.0,12.978825,77.571899,281.0,0.0,2016-07-01 00:12:28
150220445.0,12.978824000000001,77.571899,281.0,0.0,2016-07-01 00:12:38
150220445.0,12.978823,77.571899,281.0,0.0,2016-07-01 00:12:48
150220445.0,12.978821,77.571899,281.0,0.0,2016-07-01 00:12:58
150220445.0,12.978821,77.571899,281.0,0.0,2016-07-01 00:13:08
150220445.0,12.978819999999999,77.571899,281.0,0.0,2016-07-01 00:13:18
150220445.0,12.978819999999999,77.571899,281.0,0.0,2016-07-01 00:13:28
150220445.0,12.978819,77.571899,281.0,0.0,2016-07-01 00:13:38
150220445.0,12.978819,77.571899,281.0,0.0,2016-07-01 00:13:48
150220445.0,12.978817999999999,77.571899,281.0,0.0,2016-07-01 00:13:58
150220445.0,12.978817,77.571899,281.0,0.0,2016-07-01 00:14:07
150220445.0,12.978817,77.571899,281.0,0.0,2016-07-01 00:14:17
150220445.0,12.978816,77.571899,281.0,0.0,2016-07-01 00:14:27
150220445.0,12.978816,77.571899,281.0,0.0,2016-07-01 00:15:57
150220445.0,12.978814999999999,77.571899,281.0,0.0,2016-07-01 00:16:08
150220445.0,12.978814999999999,77.571899,281.0,0.0,2016-07-01 00:16:28
150220445.0,12.978814,77.571899,281.0,0.0,2016-07-01 00:16:38
150220445.0,12.978814,77.571899,281.0,0.0,2016-07-01 00:17:07
150220445.0,12.978813,77.571899,281.0,0.0,2016-07-01 00:17:17
150220445.0,12.978813,77.571899,281.0,0.0,2016-07-01 00:17:47
150220445.0,12.978812,77.571892,281.0,0.0,2016-07-01 00:17:57
150220445.0,12.978811,77.571892,281.0,0.0,2016-07-01 00:18:07
150220445.0,12.978811,77.571892,281.0,0.0,2016-07-01 00:18:17
150220445.0,12.978810000000001,77.571892,281.0,0.0,2016-07-01 00:18:27
150220445.0,12.978810000000001,77.571892,281.0,0.0,2016-07-01 00:18:37
150220445.0,12.978809,77.571892,281.0,0.0,2016-07-01 00:18:47
150220445.0,12.978809,77.571892,281.0,0.0,2016-07-01 00:19:07
150220445.0,12.978808,77.571892,281.0,0.0,2016-07-01 00:19:17
150220445.0,12.978807000000002,77.571892,281.0,0.0,2016-07-01 00:19:27
150220445.0,12.978807000000002,77.571892,281.0,0.0,2016-07-01 00:19:37
150220445.0,12.978806,77.571892,281.0,0.0,2016-07-01 00:19:46
150220445.0,12.978805,77.571892,281.0,0.0,2016-07-01 00:19:56
150220445.0,12.978805,77.571892,281.0,0.0,2016-07-01 00:20:16
150220445.0,12.978804,77.571892,281.0,0.0,2016-07-01 00:20:26
150220445.0,12.978804,77.571892,281.0,0.0,2016-07-01 00:20:46
150220445.0,12.978803,77.571892,281.0,0.0,2016-07-01 00:20:56
150220445.0,12.978803,77.571892,281.0,0.0,2016-07-01 00:21:06
150220445.0,12.978802,77.571892,281.0,0.0,2016-07-01 00:21:16
150220445.0,12.978802,77.571892,281.0,0.0,2016-07-01 00:21:56
150220445.0,12.978800999999999,77.571892,281.0,0.0,2016-07-01 00:22:05
150220445.0,12.978800999999999,77.571892,281.0,0.0,2016-07-01 00:22:55
150220445.0,12.9788,77.571892,281.0,0.0,2016-07-01 00:23:05
150220445.0,12.9788,77.571892,281.0,0.0,2016-07-01 00:23:15
150220445.0,12.978799,77.571892,281.0,0.0,2016-07-01 00:23:26
150220445.0,12.978798,77.571892,281.0,0.0,2016-07-01 00:23:36
150220445.0,12.978798,77.571892,281.0,0.0,2016-07-01 00:23:46
150220445.0,12.978797,77.571892,281.0,0.0,2016-07-01 00:23:56
150220445.0,12.978797,77.571892,281.0,0.0,2016-07-01 00:24:06
150220445.0,12.978796,77.571892,281.0,0.0,2016-07-01 00:24:16
150220445.0,12.978796,77.571892,281.0,0.0,2016-07-01 00:24:36
150220445.0,12.978795,77.571892,281.0,0.0,2016-07-01 00:24:46
150220445.0,12.978794,77.571892,281.0,0.0,2016-07-01 00:24:55
150220445.0,12.978794,77.571892,281.0,0.0,2016-07-01 00:26:35
150220445.0,12.978793,77.571892,281.0,0.0,2016-07-01 00:26:45
150220445.0,12.978792,77.571884,281.0,0.0,2016-07-01 00:26:55
150220445.0,12.978791000000001,77.571884,281.0,0.0,2016-07-01 00:27:05
150220445.0,12.978791000000001,77.571884,281.0,0.0,2016-07-01 00:27:15
150220445.0,12.97879,77.571884,281.0,0.0,2016-07-01 00:27:25
150220445.0,12.978789,77.571884,281.0,0.0,2016-07-01 00:27:35
150220445.0,12.978789,77.571884,281.0,0.0,2016-07-01 00:27:44
150220445.0,12.978788,77.571884,281.0,0.0,2016-07-01 00:27:54
150220445.0,12.978786999999999,77.571884,281.0,0.0,2016-07-01 00:28:04
150220445.0,12.978786999999999,77.571884,281.0,0.0,2016-07-01 00:28:14
150220445.0,12.978786,77.571884,281.0,0.0,2016-07-01 00:28:24
150220445.0,12.978786,77.571884,281.0,0.0,2016-07-01 00:28:34
150220445.0,12.978785,77.571884,281.0,0.0,2016-07-01 00:28:44
150220445.0,12.978785,77.571884,281.0,0.0,2016-07-01 00:28:54
150220445.0,12.978784,77.571884,281.0,0.0,2016-07-01 00:29:04
150220445.0,12.978784,77.571884,281.0,0.0,2016-07-01 00:29:44
150220445.0,12.978783,77.571884,281.0,0.0,2016-07-01 00:29:54
150220445.0,12.978783,77.571884,281.0,0.0,2016-07-01 00:30:13
150220445.0,12.978782,77.571884,281.0,0.0,2016-07-01 00:30:23
150220445.0,12.978782,77.571884,281.0,0.0,2016-07-01 00:30:33
150220445.0,12.978781,77.571884,281.0,0.0,2016-07-01 00:30:44
150220445.0,12.978781,77.571884,281.0,0.0,2016-07-01 00:31:04
150220445.0,12.97878,77.571884,281.0,0.0,2016-07-01 00:31:14
150220445.0,12.978779,77.571877,281.0,0.0,2016-07-01 00:31:24
150220445.0,12.978778,77.571877,281.0,0.0,2016-07-01 00:31:34
150220445.0,12.978778,77.571877,281.0,0.0,2016-07-01 00:31:44
150220445.0,12.978777000000001,77.571877,281.0,0.0,2016-07-01 00:31:54
150220445.0,12.978776,77.571877,281.0,0.0,2016-07-01 00:32:04
150220445.0,12.978776,77.571877,281.0,0.0,2016-07-01 00:32:14
150220445.0,12.978775,77.571877,281.0,0.0,2016-07-01 00:32:24
150220445.0,12.978774000000001,77.571877,281.0,0.0,2016-07-01 00:32:34
150220445.0,12.978774000000001,77.571877,281.0,0.0,2016-07-01 00:33:23
150220445.0,12.978773,77.571877,281.0,0.0,2016-07-01 00:33:33
150220445.0,12.978773,77.571877,281.0,0.0,2016-07-01 00:34:33
150220445.0,12.978772,77.571877,281.0,0.0,2016-07-01 00:34:43
150220445.0,12.978772,77.571877,281.0,0.0,2016-07-01 00:35:32
